time_server,strategy,side,entry,sl,tp1,tp2,lots_tp1,lots_tp2,outcome
2025.06.03 10:55:00,fvg,-1,3356.582,3358.878,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.03 12:10:00,fvg,-1,3356.360,3360.244,0.000,0.000,0.00,0.00,no_room
2025.06.03 12:15:00,fvg,-1,3355.159,3360.252,0.000,0.000,0.00,0.00,no_room
2025.06.03 12:45:00,fvg,1,3357.952,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.03 12:50:00,fvg,1,3359.133,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.03 13:10:00,fvg,1,3360.548,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.03 13:35:00,fvg,-1,3359.663,3362.399,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.03 13:40:00,fvg,-1,3356.736,3362.416,0.000,0.000,0.00,0.00,no_room
2025.06.03 13:55:00,fvg,-1,3347.105,3354.190,0.000,0.000,0.00,0.00,no_room
2025.06.03 14:10:00,fvg,-1,3339.718,3346.447,0.000,0.000,0.00,0.00,no_room
2025.06.03 14:30:00,fvg,1,3342.663,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.03 14:35:00,fvg,1,3345.179,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.03 15:20:00,fvg,1,3347.110,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.04 07:10:00,fvg,1,3358.595,3354.226,0.000,0.000,0.00,0.00,no_room
2025.06.04 07:15:00,fvg,1,3359.770,3355.331,0.000,0.000,0.00,0.00,price_inside_zone
2025.06.04 07:35:00,fvg,1,3361.410,3358.229,0.000,0.000,0.00,0.00,no_room
2025.06.04 07:55:00,fvg,-1,3359.648,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.04 08:00:00,fvg,-1,3357.365,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.04 08:05:00,fvg,-1,3355.671,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.04 08:40:00,fvg,1,3355.219,3353.562,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.04 08:50:00,fvg,1,3360.115,3354.965,0.000,0.000,0.00,0.00,no_room
2025.06.04 08:55:00,fvg,1,3360.889,3356.518,0.000,0.000,0.00,0.00,no_room
2025.06.04 09:00:00,fvg,1,3361.918,3359.864,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.04 09:30:00,fvg,1,3362.782,3360.789,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.04 09:45:00,fvg,-1,3362.039,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.04 10:15:00,fvg,-1,3360.912,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.04 10:20:00,fvg,-1,3360.543,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.04 10:30:00,fvg,-1,3358.859,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.04 10:50:00,fvg,-1,3354.526,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.04 10:55:00,fvg,-1,3351.764,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.04 12:25:00,fvg,1,3351.145,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.04 12:55:00,fvg,1,3356.452,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.04 13:10:00,fvg,1,3359.908,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.04 13:20:00,fvg,-1,3359.505,3363.277,0.000,0.000,0.00,0.00,no_room
2025.06.04 14:10:00,fvg,1,3356.286,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.04 14:15:00,fvg,1,3363.157,3350.728,0.000,0.000,0.00,0.00,no_room
2025.06.04 14:35:00,fvg,1,3368.746,3363.424,0.000,0.000,0.00,0.00,no_room
2025.06.04 14:40:00,fvg,1,3372.072,3363.440,0.000,0.000,0.00,0.00,no_room
2025.06.04 14:45:00,fvg,1,3378.522,3368.226,0.000,0.000,0.00,0.00,no_room
2025.06.04 14:50:00,fvg,1,3381.308,3371.563,0.000,0.000,0.00,0.00,no_room
2025.06.04 15:00:00,fvg,-1,3380.895,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.04 15:05:00,fvg,-1,3378.978,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.04 15:20:00,fvg,-1,3374.340,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.05 07:10:00,fvg,1,3368.555,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.05 07:15:00,fvg,1,3370.923,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.05 07:50:00,fvg,-1,3371.376,3373.408,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.05 08:10:00,fvg,1,3371.690,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.05 08:50:00,fvg,1,3374.478,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.05 09:20:00,fvg,1,3377.624,3373.795,0.000,0.000,0.00,0.00,no_room
2025.06.05 09:25:00,fvg,1,3379.241,3375.031,0.000,0.000,0.00,0.00,no_room
2025.06.05 09:30:00,fvg,1,3382.329,3377.358,0.000,0.000,0.00,0.00,no_room
2025.06.05 09:55:00,fvg,1,3386.850,3383.646,0.000,0.000,0.00,0.00,no_room
2025.06.05 10:00:00,fvg,1,3388.198,3384.295,0.000,0.000,0.00,0.00,no_room
2025.06.05 10:35:00,fvg,1,3394.190,3389.976,0.000,0.000,0.00,0.00,no_room
2025.06.05 11:25:00,fvg,-1,3399.192,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.05 12:55:00,fvg,-1,3384.711,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.05 13:40:00,fvg,1,3381.369,3376.794,0.000,0.000,0.00,0.00,no_room
2025.06.05 13:55:00,fvg,-1,3381.292,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.05 14:10:00,fvg,-1,3376.437,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.05 14:50:00,fvg,-1,3375.099,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.05 15:25:00,fvg,-1,3365.823,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.05 15:40:00,fvg,-1,3356.887,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.06 07:20:00,fvg,1,3360.595,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.06 07:55:00,fvg,-1,3355.966,3360.211,0.000,0.000,0.00,0.00,no_room
2025.06.06 08:05:00,fvg,1,3359.419,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.06 08:35:00,fvg,1,3363.311,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.06 08:50:00,fvg,1,3365.070,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.06 09:05:00,fvg,-1,3365.386,3368.060,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.06 09:10:00,fvg,-1,3365.290,3368.068,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.06 09:15:00,fvg,-1,3361.319,3365.666,0.000,0.000,0.00,0.00,no_room
2025.06.06 09:50:00,fvg,-1,3357.541,3359.627,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.06 10:10:00,fvg,1,3357.054,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.06 11:00:00,fvg,1,3359.321,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.06 11:05:00,fvg,1,3360.587,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.06 11:10:00,fvg,1,3361.689,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.06 11:40:00,fvg,1,3362.158,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.06 12:55:00,fvg,1,3355.354,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.06 13:05:00,fvg,-1,3353.586,3359.941,0.000,0.000,0.00,0.00,no_room
2025.06.06 14:05:00,fvg,-1,3345.028,3352.799,0.000,0.000,0.00,0.00,no_room
2025.06.06 14:20:00,fvg,-1,3335.780,3343.477,0.000,0.000,0.00,0.00,no_room
2025.06.06 14:25:00,fvg,-1,3325.260,3342.793,0.000,0.000,0.00,0.00,no_room
2025.06.06 14:40:00,fvg,1,3327.831,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.06 14:45:00,fvg,1,3330.516,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.06 15:00:00,fvg,-1,3327.407,3334.438,0.000,0.000,0.00,0.00,no_room
2025.06.06 15:40:00,fvg,1,3331.938,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.09 07:30:00,fvg,1,3325.206,3322.485,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.09 07:40:00,fvg,-1,3324.473,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.09 07:50:00,fvg,1,3324.538,3321.256,0.000,0.000,0.00,0.00,no_room
2025.06.09 08:55:00,fvg,-1,3322.660,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.09 09:25:00,fvg,-1,3321.303,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.09 09:30:00,fvg,-1,3319.574,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.09 09:40:00,fvg,1,3319.879,3316.581,0.000,0.000,0.00,0.00,no_room
2025.06.09 09:45:00,fvg,1,3321.026,3317.836,0.000,0.000,0.00,0.00,no_room
2025.06.09 10:05:00,fvg,-1,3319.574,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.09 10:40:00,fvg,-1,3315.621,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.09 10:45:00,fvg,-1,3315.202,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.09 11:05:00,fvg,1,3314.165,3311.878,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.09 11:10:00,fvg,1,3314.950,3312.064,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.09 11:15:00,fvg,1,3316.141,3313.959,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.09 12:00:00,fvg,-1,3317.891,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.09 12:15:00,fvg,-1,3316.428,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.09 12:35:00,fvg,1,3317.723,3312.638,0.000,0.000,0.00,0.00,no_room
2025.06.09 12:40:00,fvg,1,3318.803,3313.931,0.000,0.000,0.00,0.00,no_room
2025.06.09 12:55:00,fvg,-1,3318.449,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.09 13:10:00,fvg,-1,3317.157,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.09 13:25:00,fvg,-1,3314.987,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.09 13:55:00,fvg,1,3317.519,3312.098,0.000,0.000,0.00,0.00,no_room
2025.06.09 14:15:00,fvg,1,3321.707,3316.946,0.000,0.000,0.00,0.00,no_room
2025.06.09 14:40:00,fvg,-1,3319.746,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.09 14:55:00,fvg,1,3319.694,3315.772,0.000,0.000,0.00,0.00,no_room
2025.06.09 15:10:00,fvg,1,3321.379,3319.688,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.09 15:25:00,fvg,1,3325.432,3322.187,0.000,0.000,0.00,0.00,no_room
2025.06.09 15:30:00,fvg,1,3328.664,3322.981,0.000,0.000,0.00,0.00,no_room
2025.06.10 07:25:00,fvg,-1,3326.545,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.10 07:35:00,fvg,1,3327.675,3323.672,0.000,0.000,0.00,0.00,no_room
2025.06.10 07:40:00,fvg,1,3329.089,3323.684,0.000,0.000,0.00,0.00,no_room
2025.06.10 08:20:00,fvg,1,3331.755,3326.556,0.000,0.000,0.00,0.00,no_room
2025.06.10 08:30:00,fvg,-1,3330.845,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.10 09:00:00,fvg,1,3328.103,3325.944,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.10 09:35:00,fvg,-1,3329.357,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.10 10:30:00,fvg,1,3332.740,3328.210,0.000,0.000,0.00,0.00,no_room
2025.06.10 11:00:00,fvg,1,3334.472,3332.626,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.10 11:20:00,fvg,1,3338.986,3333.713,0.000,0.000,0.00,0.00,no_room
2025.06.10 11:25:00,fvg,1,3339.800,3336.023,0.000,0.000,0.00,0.00,no_room
2025.06.10 11:50:00,fvg,-1,3338.108,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.10 12:00:00,fvg,-1,3335.113,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.10 12:15:00,fvg,-1,3332.590,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.10 12:30:00,fvg,1,3335.563,3327.899,0.000,0.000,0.00,0.00,no_room
2025.06.10 13:30:00,fvg,1,3341.563,3337.830,0.000,0.000,0.00,0.00,no_room
2025.06.10 13:50:00,fvg,1,3345.573,3342.262,0.000,0.000,0.00,0.00,no_room
2025.06.10 14:05:00,fvg,-1,3343.727,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.10 14:10:00,fvg,-1,3341.490,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.11 07:25:00,fvg,1,3338.364,3334.926,0.000,0.000,0.00,0.00,no_room
2025.06.11 07:50:00,fvg,1,3339.725,3335.878,0.000,0.000,0.00,0.00,no_room
2025.06.11 07:55:00,fvg,1,3342.233,3335.858,0.000,0.000,0.00,0.00,no_room
2025.06.11 08:00:00,fvg,1,3345.275,3339.452,0.000,0.000,0.00,0.00,no_room
2025.06.11 09:05:00,fvg,-1,3344.701,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.11 09:10:00,fvg,-1,3341.323,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.11 09:55:00,fvg,-1,3335.479,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.11 10:35:00,fvg,-1,3333.742,3335.579,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.11 11:40:00,fvg,1,3332.121,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.11 11:45:00,fvg,1,3333.004,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.11 12:20:00,fvg,1,3333.621,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.11 12:25:00,fvg,1,3337.664,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.11 12:30:00,fvg,1,3339.740,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.11 12:40:00,fvg,1,3355.478,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.11 12:55:00,fvg,-1,3352.703,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.11 13:00:00,fvg,-1,3343.180,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.11 13:05:00,fvg,-1,3339.175,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.11 13:35:00,fvg,-1,3338.553,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.11 13:50:00,fvg,-1,3334.523,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.11 14:50:00,fvg,1,3337.870,3333.376,0.000,0.000,0.00,0.00,no_room
2025.06.11 15:50:00,fvg,-1,3335.741,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.11 15:55:00,fvg,-1,3334.169,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.12 07:10:00,fvg,-1,3373.536,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.12 07:15:00,fvg,-1,3372.830,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.12 07:40:00,fvg,-1,3362.058,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.12 07:45:00,fvg,-1,3354.538,3370.969,0.000,0.000,0.00,0.00,no_room
2025.06.12 07:50:00,fvg,-1,3345.266,3362.530,0.000,0.000,0.00,0.00,no_room
2025.06.12 08:05:00,fvg,1,3346.192,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.12 08:25:00,fvg,1,3354.661,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.12 08:35:00,fvg,1,3357.650,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.12 09:05:00,fvg,-1,3357.896,3360.562,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.12 09:15:00,fvg,1,3358.480,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.12 09:20:00,fvg,1,3360.838,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.12 09:55:00,fvg,1,3363.982,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.12 10:10:00,fvg,-1,3363.901,3367.307,0.000,0.000,0.00,0.00,no_room
2025.06.12 10:20:00,fvg,1,3366.348,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.12 10:25:00,fvg,1,3370.631,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.12 10:35:00,fvg,1,3379.182,3370.224,0.000,0.000,0.00,0.00,no_room
2025.06.12 10:40:00,fvg,1,3380.909,3372.815,0.000,0.000,0.00,0.00,no_room
2025.06.12 11:10:00,fvg,1,3383.612,3380.873,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.12 11:45:00,fvg,-1,3377.134,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.12 13:20:00,fvg,-1,3385.971,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.12 13:40:00,fvg,1,3387.718,3378.862,0.000,0.000,0.00,0.00,no_room
2025.06.12 13:45:00,fvg,1,3389.929,3380.048,0.000,0.000,0.00,0.00,no_room
2025.06.12 15:15:00,fvg,-1,3382.745,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.12 15:30:00,fvg,1,3386.734,3377.340,0.000,0.000,0.00,0.00,no_room
2025.06.13 08:20:00,fvg,1,3420.464,3415.419,3428.329,3436.194,4.90,4.91,signal
2025.06.13 10:25:00,fvg,-1,3418.521,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.13 10:45:00,fvg,-1,3417.316,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.13 11:20:00,fvg,1,3416.400,3412.790,0.000,0.000,0.00,0.00,no_room
2025.06.13 11:25:00,fvg,1,3417.363,3413.496,0.000,0.000,0.00,0.00,no_room
2025.06.13 12:10:00,fvg,1,3423.517,3419.350,0.000,0.000,0.00,0.00,no_room
2025.06.13 12:35:00,fvg,1,3426.613,3421.424,0.000,0.000,0.00,0.00,no_room
2025.06.13 12:45:00,fvg,1,3430.912,3426.279,0.000,0.000,0.00,0.00,no_room
2025.06.13 13:00:00,fvg,1,3435.861,3429.222,3443.902,3451.943,3.69,3.69,signal
2025.06.13 14:20:00,fvg,-1,3431.028,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.13 14:35:00,fvg,1,3433.676,3425.629,0.000,0.000,0.00,0.00,no_room
2025.06.13 15:00:00,fvg,-1,3429.729,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.13 15:35:00,fvg,-1,3426.216,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.13 15:40:00,fvg,-1,3425.017,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.16 07:20:00,fvg,-1,3412.862,3420.225,0.000,0.000,0.00,0.00,no_room
2025.06.16 07:55:00,fvg,-1,3413.489,3416.488,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.16 08:20:00,fvg,1,3414.208,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.16 09:15:00,fvg,1,3416.789,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.16 09:30:00,fvg,1,3417.697,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.16 09:55:00,fvg,-1,3414.455,3418.998,0.000,0.000,0.00,0.00,no_room
2025.06.16 10:00:00,fvg,-1,3413.374,3416.765,0.000,0.000,0.00,0.00,no_room
2025.06.16 10:40:00,fvg,1,3416.095,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.16 10:45:00,fvg,1,3417.418,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.16 10:50:00,fvg,1,3418.415,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.16 11:25:00,fvg,1,3419.992,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.16 11:35:00,fvg,-1,3419.989,3422.936,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.16 11:40:00,fvg,-1,3419.210,3422.757,0.000,0.000,0.00,0.00,no_room
2025.06.16 11:50:00,fvg,-1,3415.825,3419.817,0.000,0.000,0.00,0.00,no_room
2025.06.16 13:00:00,fvg,1,3415.266,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.16 13:45:00,fvg,-1,3412.553,3417.881,0.000,0.000,0.00,0.00,no_room
2025.06.16 14:00:00,fvg,-1,3394.241,3410.940,0.000,0.000,0.00,0.00,no_room
2025.06.16 14:55:00,fvg,1,3395.806,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.16 15:10:00,fvg,1,3399.320,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.16 15:35:00,fvg,1,3403.197,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.16 15:55:00,fvg,-1,3403.510,3405.504,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.17 07:10:00,fvg,1,3387.004,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.17 07:25:00,fvg,1,3388.456,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.17 07:35:00,fvg,-1,3388.379,3391.539,0.000,0.000,0.00,0.00,no_room
2025.06.17 07:40:00,fvg,-1,3386.563,3391.532,0.000,0.000,0.00,0.00,no_room
2025.06.17 07:50:00,fvg,1,3387.850,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.17 08:15:00,fvg,-1,3386.565,3388.964,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.17 10:05:00,fvg,1,3385.327,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.17 10:10:00,fvg,1,3386.599,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.17 10:15:00,fvg,1,3387.335,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.17 10:20:00,fvg,1,3391.402,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.17 10:25:00,fvg,1,3393.137,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.17 10:45:00,fvg,1,3395.757,3392.527,0.000,0.000,0.00,0.00,no_room
2025.06.17 11:25:00,fvg,-1,3396.614,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.17 11:30:00,fvg,-1,3394.769,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.17 12:00:00,fvg,-1,3392.850,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.17 12:05:00,fvg,-1,3388.744,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.17 12:10:00,fvg,-1,3387.636,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.17 13:15:00,fvg,1,3389.795,3385.438,0.000,0.000,0.00,0.00,no_room
2025.06.17 13:20:00,fvg,1,3393.269,3387.683,0.000,0.000,0.00,0.00,no_room
2025.06.17 14:10:00,fvg,-1,3389.539,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.17 14:35:00,fvg,-1,3383.829,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.17 14:40:00,fvg,-1,3376.447,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.17 14:55:00,fvg,1,3377.423,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.17 15:00:00,fvg,1,3382.886,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.17 15:05:00,fvg,1,3383.952,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.17 15:35:00,fvg,-1,3382.025,3387.203,0.000,0.000,0.00,0.00,price_inside_zone
2025.06.17 15:55:00,fvg,-1,3375.916,3379.188,0.000,0.000,0.00,0.00,no_room
2025.06.18 07:45:00,fvg,1,3383.251,3376.751,0.000,0.000,0.00,0.00,no_room
2025.06.18 08:10:00,fvg,1,3386.653,3384.083,0.000,0.000,0.00,0.00,sl_too_tight
2025.06.18 08:20:00,fvg,-1,3386.623,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.18 08:40:00,fvg,-1,3385.692,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.18 09:20:00,fvg,-1,3382.819,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.18 09:40:00,fvg,-1,3381.752,0.000,0.000,0.000,0.00,0.00,against_bias
2025.06.18 09:55:00,fvg,-1,3379.967,0.000,0.000,0.000,0.00,0.00,against_bias
